taxon_name,status
Phoradendron leucarpum subsp. macrophyllum
Phoradendron leucarpum subsp. tomentosum
Phragmites australis
Phyla nodiflora
Physocarpus capitatus
Phytolacca heterotepala
Pickeringia montana var. montana
Pilularia americana
Pinus attenuata
Pinus coulteri
Pinus radiata,NC
Pinus sabiniana
Piperia elegans subsp. elegans
Piperia elongata
Piperia michaelii
Piperia transversa
Piperia unalascensis
Pistacia atlantica
Pittosporum crassifolium
Plagiobothrys acanthocarpus
Plagiobothrys arizonicus
Plagiobothrys bracteatus
Plagiobothrys canescens var. canescens
Plagiobothrys fulvus var. campestris
Plagiobothrys glaber
Plagiobothrys greenei
Plagiobothrys humistratus
Plagiobothrys leptocladus
Plagiobothrys nothofulvus
Plagiobothrys stipitatus var. micranthus
Plagiobothrys stipitatus var. stipitatus
Plagiobothrys tenellus
Plagiobothrys trachycarpus
Plagiobothrys undulatus
Plantago coronopus
Plantago elongata
Plantago erecta
Plantago lanceolata
Plantago major
Plantago maritima
Plantago subnuda
Platanus racemosa
Platystemon californicus
Plectritis ciliosa
Plectritis congesta subsp. brachystemon
Plectritis macrocera
Pleuropogon californicus var. californicus
Pluchea odorata var. odorata
Poa annua
Poa bulbosa
Poa howellii
Poa pratensis subsp. pratensis
Poa secunda subsp. secunda
Pogogyne serpylloides
Pogogyne zizyphoroides
Polycarpon tetraphyllum subsp. tetraphyllum
Polygonum argyrocoleon
Polygonum aviculare subsp. aviculare
Polygonum aviculare subsp. depressum
Polygonum aviculare subsp. neglectum
Polygonum aviculare subsp. rurivagum
Polygonum ramosissimum subsp. ramosissimum
Polypodium calirhiza
Polypodium scouleri
Polypogon imberbis
Polypogon interruptus
Polypogon monspeliensis
Polypogon viridis
Polystichum californicum
Polystichum munitum
Populus fremontii subsp. fremontii
Populus trichocarpa
Portulaca oleracea
Potamogeton crispus
Potamogeton diversifolius
Potamogeton foliosus subsp. foliosus
Potamogeton illinoensis
Potamogeton nodosus
Potamogeton pusillus
Potentilla anserina subsp. pacifica
Potentilla rivalis
Poterium sanguisorba
Primula clevelandii var. patula
Primula hendersonii
Proboscidea lutea
Prosartes hookeri
Prunella vulgaris var. lanceolata
Prunella vulgaris var. vulgaris
Prunus cerasifera
Prunus dulcis
Prunus emarginata
Prunus ilicifolia subsp. ilicifolia
Prunus subcordata
Prunus virginiana var. demissa
Pseudognaphalium beneolens
Pseudognaphalium biolettii
Pseudognaphalium californicum
Pseudognaphalium luteoalbum
Pseudognaphalium microcephalum
Pseudognaphalium ramosissimum
Pseudognaphalium stramineum
Pseudognaphalium thermale
Pseudotsuga menziesii var. menziesii,NC
Psilocarphus brevissimus var. brevissimus
Psilocarphus chilensis
Psilocarphus oregonus
Psilocarphus tenellus
Ptelea crenulata
Pteridium aquilinum var. pubescens
Pterostegia drymarioides
Puccinellia distans
Puccinellia nuttalliana
Puccinellia simplex
Pyracantha angustifolia
Pyracantha coccinea
Pyracantha crenulata
Pyracantha fortuneana
Quercus agrifolia
Quercus berberidifolia
Quercus chrysolepis
Quercus douglasii
Quercus durata var. durata
Quercus garryana var. garryana
Quercus ilex
Quercus kelloggii
Quercus lobata
Quercus palmeri
Quercus parvula var. shrevei
Quercus wislizeni var. frutescens
Quercus wislizeni var. wislizeni
Rafinesquia californica
Ranunculus aquatilis var. aquatilis
Ranunculus aquatilis var. diffusus
Ranunculus californicus
Ranunculus canus var. canus
Ranunculus hebecarpus
Ranunculus lobbii
Ranunculus muricatus
Ranunculus occidentalis var. occidentalis
Ranunculus repens
Ranunculus sceleratus
Raphanus raphanistrum
Raphanus sativus
Rhamnus alaternus
Rhamnus crocea
Rhamnus ilicifolia
Rhaponticum repens
Rhinotropis californica
Rhus aromatica
Ribes aureum var. gracillimum
Ribes californicum var. californicum
Ribes divaricatum var. pubiflorum
Ribes malvaceum var. malvaceum
Ribes menziesii var. menziesii
Ribes quercetorum
Ribes sanguineum var. glutinosum
Ribes speciosum
Ricinus communis
Rigiopappus leptocladus
Robinia pseudoacacia
Romanzoffia californica
Romulea rosea var. australis
Rorippa curvisiliqua
Rorippa palustris subsp. palustris
Rosa californica
Rosa gymnocarpa
Rosa rubiginosa
Rosa spithamea
Rubus armeniacus
Rubus laciniatus
Rubus parviflorus
Rubus pensilvanicus
Rubus ulmifolius var. anoplothyrsus
Rubus ursinus
Rumex acetosella
Rumex californicus
Rumex conglomeratus
Rumex crassus
Rumex crispus
Rumex fueginus
Rumex obtusifolius
Rumex occidentalis
Rumex pulcher
Rumex salicifolius
Rumex transitorius
Rupertia physodes
Ruppia cirrhosa
Ruppia maritima
Rytidosperma caespitosum
Rytidosperma penicillatum
Rytidosperma racemosum
Sabulina californica
Sabulina douglasii
Sabulina pusilla
Sagina apetala
Sagina decumbens subsp. occidentalis
Sagina procumbens
Sagittaria montevidensis subsp. calycina
Salicornia depressa
Salicornia pacifica
Salicornia rubra
Salix exigua var. hindsiana
Salix gooddingii
Salix laevigata
Salix lasiandra var. lasiandra
Salix lasiolepis
Salix scouleriana
Salix sitchensis
Salpichroa origanifolia
Salsola australis
Salsola soda
Salsola tragus
Salvia apiana,NC
Salvia columbariae
Salvia leucophylla,NC
Salvia mellifera
Salvia spathacea
Sambucus mexicana
Sambucus racemosa var. racemosa
Samolus parviflorus
Sanicula bipinnata
Sanicula bipinnatifida
Sanicula crassicaulis
Sanicula laciniata
Sanicula saxatilis
Sanicula tuberosa
Scabiosa atropurpurea
Scandix pecten-veneris
Schinus molle
Schismus arabicus
Schoenoplectus acutus var. occidentalis
Schoenoplectus americanus
Schoenoplectus californicus
Schoenoplectus pungens var. longispicatus
Scirpus microcarpus
Scolymus hispanicus
Scribneria bolanderi
Scrophularia californica
Scutellaria californica
Scutellaria siphocampyloides
Scutellaria tuberosa
Sedella pentandra
Sedum radiatum subsp. radiatum
Sedum spathulifolium
Selaginella bigelovii
Senecio aronicoides
Senecio flaccidus var. douglasii
Senecio glomeratus
Senecio hydrophilus
Senecio jacobaea
Senecio minimus
Senecio sylvaticus
Senecio vulgaris
Sequoia sempervirens
Sesuvium verrucosum
Setaria parviflora
Setaria pumila subsp. pumila
Setaria viridis
Sherardia arvensis
Sidalcea diploscypha
Sidalcea malviflora subsp. laciniata
Sidalcea malviflora subsp. malviflora
Silene antirrhina
Silene gallica
Silene laciniata subsp. californica
Silene lemmonii
Silene verecunda
Silybum marianum
Sinapis arvensis
Sisymbrium irio
Sisymbrium officinale
Sisymbrium orientale
Sisyrinchium bellum
Sisyrinchium californicum
Sium suave
Solanum americanum
Solanum elaeagnifolium
Solanum furcatum
Solanum lanceolatum
Solanum nigrum
Solanum physalifolium var. nitidibaccatum
Solanum umbelliferum
Soleirolia soleirolii
Solidago elongata
Solidago velutina subsp. californica
Soliva sessilis
Sonchus asper subsp. asper
Sonchus oleraceus
Sonchus tenerrimus
Sorghum bicolor
Sorghum halepense
Sparganium eurycarpum var. eurycarpum
Sparganium eurycarpum var. greenei
Spartina alterniflora
Spartina densiflora
Spartina foliosa
Spartina patens
Spartium junceum
Spergula arvensis
Spergularia bocconi
Spergularia macrotheca var. leucantha
Spergularia macrotheca var. longistyla
Spergularia macrotheca var. macrotheca
Spergularia marina
Spergularia media var. media
Spergularia rubra
Spergularia villosa
Spiranthes romanzoffiana
Sporobolus airoides
Sporobolus indicus
Stachys ajugoides
Stachys albens
Stachys pycnantha
Stachys rigida var. quercetorum
Stachys rigida var. rigida
Stebbinsoseris heterocarpa
Stellaria media
Stellaria nitens
Stellaria pallida
Stenotaphrum secundatum
Stephanomeria elata
Stephanomeria exigua subsp. coronaria
Stephanomeria virgata subsp. pleurocarpa
Stipa cernua
Stipa lemmonii var. lemmonii
Stipa lepida
Stipa miliacea var. miliacea
Stipa pulchra
Streptanthus albidus subsp. peramoenus
Streptanthus breweri
Streptanthus glandulosus subsp. glandulosus
Streptanthus hispidus
Stuckenia pectinata
Stuckenia striata
Stylocline gnaphaloides
Suaeda californica
Suaeda nigra
Symphoricarpos albus var. laevigatus
Symphoricarpos mollis
Symphyotrichum chilense
Symphyotrichum lanceolatum var. hesperium
Symphyotrichum lentum
Symphyotrichum spathulatum
Symphyotrichum subulatum var. parviflorum
Tamarix parviflora
Tamarix ramosissima
Tanacetum parthenium
Taraxacum erythrospermum
Taraxacum officinale
Taraxia ovata
Tauschia hartwegii
Taxus brevifolia
Tellima grandiflora
Tetragonia tetragonoides
Tetrapteron graciliflorum
Thalictrum fendleri var. polycarpum
Thysanocarpus curvipes
Thysanocarpus laciniatus
Thysanocarpus radians
Tonella tenella
Torilis arvensis
Torilis nodosa
Toxicodendron diversilobum
Toxicoscordion fremontii
Toxicoscordion venenosum var. venenosum
Tradescantia fluminensis
Tragopogon porrifolius
Tribulus terrestris
Trichostema lanceolatum
Trifolium albopurpureum
Trifolium angustifolium
Trifolium barbigerum
Trifolium bifidum
Trifolium campestre
Trifolium ciliolatum
Trifolium columbinum
Trifolium cyathiferum
Trifolium depauperatum var. depauperatum
Trifolium depauperatum var. truncatum
Trifolium dichotomum
Trifolium dubium
Trifolium fragiferum
Trifolium fucatum
Trifolium glomeratum
Trifolium gracilentum
Trifolium grayi
Trifolium hirtum
Trifolium hybridum
Trifolium hydrophilum
Trifolium incarnatum
Trifolium macraei
Trifolium microcephalum
Trifolium microdon
Trifolium obtusiflorum
Trifolium oliganthum
Trifolium pratense
Trifolium repens
Trifolium subterraneum
Trifolium tomentosum
Trifolium variegatum
Trifolium willdenovii
Trifolium wormskioldii
Triglochin concinna var. concinna
Triglochin maritima
Triglochin scilloides
Triglochin striata
Trillium chloropetalum
Trillium ovatum subsp. ovatum
Triodanis biflora
Triphysaria eriantha subsp. eriantha
Triphysaria pusilla
Triphysaria versicolor subsp. faucibarbata
Trisetum canescens
Triteleia hyacinthina
Triteleia laxa
Triteleia peduncularis
Tropaeolum majus
Tropidocarpum capparideum
Tropidocarpum gracile
Turritis glabra
Typha angustifolia
Typha domingensis
Typha latifolia
Ulmus minor
Umbellularia californica
Uropappus lindleyi
Urospermum picroides
Urtica dioica subsp. gracilis
Urtica dioica subsp. holosericea
Urtica urens
Vaccinium ovatum
Verbascum blattaria
Verbascum thapsus
Verbena hastata
Verbena lasiostachys var. lasiostachys
Verbena lasiostachys var. scabrida
Verbena litoralis
Verbesina encelioides subsp. exauriculata
Veronica americana
Veronica anagallis-aquatica
Veronica arvensis
Veronica catenata
Veronica peregrina subsp. xalapensis
Veronica persica
Viburnum ellipticum
Vicia americana subsp. americana
Vicia benghalensis
Vicia disperma
Vicia gigantea
Vicia hassei
Vicia sativa subsp. nigra
Vicia sativa subsp. sativa
Vicia villosa subsp. varia
Vicia villosa subsp. villosa
Vinca major
Viola adunca subsp. adunca
Viola douglasii
Viola glabella
Viola pedunculata
Viola purpurea subsp. purpurea
Viola purpurea subsp. quercetorum
Viola sempervirens
Viola sheltonii
Vitis californica
Wolffia brasiliensis
Woodwardia fimbriata
Wyethia angustifolia
Wyethia glabra
Wyethia helenioides
Xanthium orientale
Xanthium spinosum
Yabea microcarpa
Zannichellia palustris
Zantedeschia aethiopica
Zeltnera davyi
Zeltnera muehlenbergii
Zostera marina
